rank,company,revenues,revenue_percent_change,profits,profits_percent_change,assets,market_value,change_in_rank_1000,employees,change_in_rank_500,link
418,FM,"$9,359",113.10%,"$3,748.5",,"$34,479",-,290,"5,667",-,View More details about FM
419,Campbell's,"$9,357",9.30%,$858,13.30%,"$12,058","$13,250.7",23,"14,500",23,View More details about Campbell's
420,Expeditors Intl. of Washington,"$9,300.1",-45.50%,$752.9,-44.50%,"$4,523.8","$17,248.7",-175,"18,452",-175,View More details about Expeditors Intl. of Washington
421,Gold.com,"$9,286.6",13.80%,$156.4,18%,"$1,545.6",$701.4,37,421,37,View More details about Gold.com
422,Booz Allen Hamilton Holding,"$9,258.9",10.70%,$271.8,-41.80%,"$6,550.7","$19,259.5",30,"31,900",30,View More details about Booz Allen Hamilton Holding
423,Quest Diagnostics,"$9,252",-6.40%,$854,-9.70%,"$14,022","$14,782.7",-32,"44,000",-32,View More details about Quest Diagnostics
424,Optimum Communications,"$9,237.1",-4.30%,$53.2,-72.70%,"$31,923.6","$1,190.5",-27,"10,600",-27,View More details about Optimum Communications
425,PVH,"$9,217.7",2.10%,$663.6,231.10%,"$11,172.9","$8,385.6",-3,"23,000",-3,View More details about PVH
426,Eastman Chemical,"$9,210",-12.90%,$894,12.70%,"$14,633","$11,786.2",-49,"14,000",-49,View More details about Eastman Chemical
427,Insight Enterprises,"$9,175.8",-12%,$281.3,0.20%,"$6,286.4","$6,046.1",-48,"14,437",-48,View More details about Insight Enterprises
428,Regions Financial,"$9,153",21.50%,"$2,074",-7.60%,"$152,194","$19,332.9",55,"20,101",55,View More details about Regions Financial
429,QXO Building Products,"$9,119.8",8.20%,$435,-5.10%,"$6,207.7","$6,217.6",20,"8,063",20,View More details about QXO Building Products
430,Rockwell Automation,"$9,058",16.70%,"$1,387.4",48.80%,"$11,304","$33,384.1",46,"29,000",46,View More details about Rockwell Automation
431,Polaris,"$9,014.8",0.30%,$502.8,12.50%,"$5,516.3","$5,654.8",-7,"18,500",-7,View More details about Polaris
432,ServiceNow,"$8,971",23.80%,"$1,731",432.60%,"$17,387","$156,292",67,"22,668",67,View More details about ServiceNow
433,Sanmina,"$8,935",12.80%,$310,28.90%,"$4,874","$3,468.2",38,"36,000",38,View More details about Sanmina
434,UGI,"$8,928",-11.70%,"$-1,502",-240%,"$15,401","$5,142.4",-46,"10,500",-46,View More details about UGI
435,WEC Energy Group,"$8,893",-7.30%,"$1,331.7",-5.40%,"$43,939.7","$25,935.2",-31,"7,000",-31,View More details about WEC Energy Group
436,BrightSpring Health Services,"$8,826.2",14.30%,$-154.6,,"$5,532.7","$1,860.8",-,"35,000",-,View More details about BrightSpring Health Services
437,Cintas,"$8,815.8",12.20%,"$1,348",9.10%,"$8,546.4","$69,695.1",36,"44,500",36,View More details about Cintas
438,Commercial Metals,"$8,799.5",-1.30%,$859.8,-29.40%,"$6,639.1","$6,800.2",-10,"13,022",-10,View More details about Commercial Metals
439,Continental Resources,"$8,731.7",-7.80%,"$3,095.8",-23.10%,"$22,387.4",-,-32,"1,457",-32,View More details about Continental Resources
440,Expand Energy,"$8,721",-25.70%,"$2,419",-51%,"$14,376","$11,618.5",-90,"1,000",-90,View More details about Expand Energy
441,CenterPoint Energy,"$8,696",-6.70%,$917,-13.20%,"$39,715","$18,035.1",-28,"8,827",-28,View More details about CenterPoint Energy
442,NGL Energy Partners,"$8,694.9",9.40%,$51.4,,"$5,456.1",$763.3,25,638,25,View More details about NGL Energy Partners
443,DoorDash,"$8,635",31.20%,$-558,,"$10,839","$55,639.5",88,"19,300",-,View More details about DoorDash
444,NOV,"$8,583",18.60%,$993,540.60%,"$11,294","$7,690.9",57,"33,676",-,View More details about NOV
445,Zoetis,"$8,544",5.70%,"$2,344",10.90%,"$14,286","$77,475.7",18,"14,100",18,View More details about Zoetis
446,J.M. Smucker,"$8,529.2",6.60%,$-91.3,-114.50%,"$14,991.4","$13,364.3",19,"5,800",19,View More details about J.M. Smucker
447,Microchip Technology,"$8,438.7",23.70%,"$2,237.7",74.10%,"$16,370.3","$48,478.2",75,"22,600",-,View More details about Microchip Technology
448,Dover,"$8,438.1",-0.80%,"$1,056.8",-0.80%,"$11,348.5","$24,341.7",-3,"25,000",-3,View More details about Dover
449,Diamondback Energy,"$8,412",-12.80%,"$3,143",-28.30%,"$29,001","$35,362.8",-49,"1,023",-49,View More details about Diamondback Energy
450,Avery Dennison,"$8,364.3",-7.50%,$503,-33.60%,"$8,209.8","$17,976.2",-29,"35,000",-29,View More details about Avery Dennison
451,PPL,"$8,312",5.20%,$740,-2.10%,"$39,236","$20,306.2",19,"6,629",19,View More details about PPL
452,ON Semiconductor,"$8,253",-0.90%,"$2,183.7",14.80%,"$13,215.2","$31,430",2,"30,050",2,View More details about ON Semiconductor
453,ARKO,"$8,238.8",1.40%,$34.4,-52.10%,"$3,650.4",$662.2,7,"13,481",7,View More details about ARKO
454,Par Pacific Holdings,"$8,232",12.40%,$728.6,100.10%,"$3,864","$2,199.2",38,"1,814",38,View More details about Par Pacific Holdings
455,APA,"$8,192",-32.50%,"$2,855",-22.30%,"$15,244","$10,367.4",-114,"2,271",-114,View More details about APA
456,Equinix,"$8,188.1",12.70%,$969.2,37.60%,"$32,650.7","$78,093.9",41,"13,151",41,View More details about Equinix
457,Flagstar Bank,"$8,178",249.60%,$-79,-112.20%,"$114,057","$2,569.3",-,"8,766",-,View More details about Flagstar Bank
458,Foot Locker,"$8,168",-6.70%,$-330,-196.50%,"$6,868","$2,693.1",-26,"30,591",-26,View More details about Foot Locker
459,Ingredion,"$8,160",2.70%,$643,30.70%,"$7,642","$7,665.9",9,"11,600",9,View More details about Ingredion
460,Newell Brands,"$8,133",-14%,$-388,-297%,"$12,163","$3,333.7",-52,"24,600",-52,View More details about Newell Brands
461,ABM Industries,"$8,096.4",3.70%,$251.3,9.10%,"$4,933.7","$2,824.1",14,"123,000",14,View More details about ABM Industries
462,Securian Financial Group,"$8,067",30.60%,$226.6,,"$73,457.5",-,105,"5,565",-,View More details about Securian Financial Group
463,Prologis,"$8,023.5",34.30%,"$3,059.2",-9.10%,"$93,020.8","$120,459.8",112,"2,574",-,View More details about Prologis
464,Blackstone,"$8,022.8",-5.80%,"$1,390.9",-20.40%,"$40,287.5","$93,882.8",-20,"4,735",-20,View More details about Blackstone
465,Skechers U.S.A.,"$8,000.3",7.50%,$545.8,46.30%,"$7,547.4","$9,389.7",23,"13,550",23,View More details about Skechers U.S.A.
466,Masco,"$7,967",-8.20%,$908,7.60%,"$5,363","$17,335.1",-30,"18,000",-30,View More details about Masco
467,Rush Enterprises,"$7,925",11.60%,$347.1,-11.30%,"$4,364.2","$4,164.4",40,"8,449",-,View More details about Rush Enterprises
468,Franklin Resources,"$7,849.4",-5.10%,$882.8,-31.70%,"$30,121.2","$14,801.5",-12,"9,200",-12,View More details about Franklin Resources
469,ODP,"$7,831",-7.80%,$139,-16.30%,"$3,886","$1,942.6",-23,"20,000",-23,View More details about ODP
470,American Financial Group,"$7,827",11.20%,$852,-5.10%,"$29,787","$11,418.1",40,"8,500",-,View More details about American Financial Group
471,Packaging Corp. of America,"$7,802.4",-8%,$765.2,-25.70%,"$8,681.1","$17,033.7",-24,"14,900",-24,View More details about Packaging Corp. of America
472,Vulcan Materials,"$7,781.9",6.40%,$933.2,62.10%,"$14,545.7","$36,099.6",22,"10,961",22,View More details about Vulcan Materials
473,Interactive Brokers Group,"$7,776",90.40%,$600,57.90%,"$128,423","$47,328.3",263,"2,932",-,View More details about Interactive Brokers Group
474,Williams-Sonoma,"$7,750.7",-10.60%,$949.8,-15.80%,"$5,273.5","$20,357.6",-37,"15,000",-37,View More details about Williams-Sonoma
475,XPO,"$7,744",0.30%,$189,-71.60%,"$7,492","$14,169.3",3,"39,450",3,View More details about XPO
476,Weyerhaeuser,"$7,674",-24.60%,$839,-55.40%,"$16,983","$26,200.5",-91,"9,318",-91,View More details about Weyerhaeuser
477,Genworth Financial,"$7,488",-0.30%,$76,-87.50%,"$90,817","$2,825.7",9,"2,700",9,View More details about Genworth Financial
478,CMS Energy,"$7,462",-13.20%,$887,6%,"$33,517","$18,018.6",-37,"8,356",-37,View More details about CMS Energy
479,Science Applications International,"$7,444",-3.40%,$477,59%,"$5,314","$6,734.4",-,"24,000",-,View More details about Science Applications International
480,Jefferies Financial Group,"$7,441.4",4.10%,$277.7,-64.60%,"$57,905.2","$9,347.9",22,"7,564",-,View More details about Jefferies Financial Group
481,Bath & Body Works,"$7,429",-1.70%,$878,9.80%,"$5,463","$11,249.3",1,"33,069",1,View More details about Bath & Body Works
482,Electronic Arts,"$7,426",6.20%,$802,1.60%,"$13,459","$35,469.4",30,"13,400",-,View More details about Electronic Arts
483,Taylor Morrison Home,"$7,417.8",-9.80%,$768.9,-27%,"$8,672.1","$6,616.7",-26,"2,800",-26,View More details about Taylor Morrison Home
484,Zimmer Biomet Holdings,"$7,394.2",4.30%,"$1,024",342.50%,"$21,496.9","$27,116.8",25,"18,000",-,View More details about Zimmer Biomet Holdings
485,Clorox,"$7,389",4%,$149,-67.70%,"$5,945","$19,001.9",20,"8,700",-,View More details about Clorox
486,Xylem,"$7,364",33.40%,$609,71.50%,"$16,112","$31,246.4",117,"23,000",-,View More details about Xylem
487,Voya Financial,"$7,348",24.10%,$625,22.50%,"$157,085","$7,510.9",92,"9,000",-,View More details about Voya Financial
488,Fastenal,"$7,346.7",5.20%,"$1,155",6.30%,"$4,462.9","$44,157",26,"20,721",-,View More details about Fastenal
489,Watsco,"$7,283.8",0.10%,$536.3,-10.80%,"$3,729.2","$17,061.3",6,"7,388",6,View More details about Watsco
490,Workday,"$7,259",16.80%,"$1,381",,"$16,452","$72,006",72,"18,800",-,View More details about Workday
491,Old Republic International,"$7,258.3",-10.20%,$598.6,-12.80%,"$26,501.4","$8,463.5",-29,"9,200",-29,View More details about Old Republic International
492,RPM International,"$7,256.4",8.20%,$478.7,-2.60%,"$6,782","$15,329.3",34,"17,274",-,View More details about RPM International
493,UFP Industries,"$7,218.4",-25%,$514.3,-25.70%,"$4,017.8","$7,568.8",-90,"15,800",-90,View More details about UFP Industries
494,Ameren,"$7,213",-5.90%,"$1,152",7.30%,"$40,830","$19,711.1",-14,"9,372",-14,View More details about Ameren
495,Knight-Swift Transportation Hldgs.,"$7,141.8",-3.90%,$217.1,-71.80%,"$12,870.8","$8,885.4",-5,"34,550",-5,View More details about Knight-Swift Transportation Hldgs.
496,Monster Beverage,"$7,140",13.10%,"$1,631",36.90%,"$9,686.5","$61,688.9",60,"5,629",-,View More details about Monster Beverage
497,Intuitive Surgical,"$7,124.1",14.50%,"$1,798",36%,"$15,441.5","$141,456.9",63,"13,676",-,View More details about Intuitive Surgical
498,Super Micro Computer,"$7,123.5",37.10%,$640,124.40%,"$3,674.7","$59,137.7",138,"5,126",-,View More details about Super Micro Computer
499,Concentrix,"$7,114.7",12.50%,$313.8,-27.90%,"$12,491.8","$4,342.2",54,"440,000",-,View More details about Concentrix
500,O-I Glass,"$7,105",3.60%,$-103,-117.60%,"$9,669","$2,549.4",19,"23,000",-,View More details about O-I Glass
