rank,company,revenues,revenue_percent_change,profits,profits_percent_change,assets,market_value,change_in_rank_1000,employees,change_in_rank_500,link
222,Texas Instruments,"$14,383",-8.90%,"$5,017",-10.10%,"$18,018","$93,303.2",-23,-,-23,View More details about Texas Instruments
223,Biogen,"$14,377.9",6.90%,"$5,888.5",32.90%,"$27,234.3","$55,070.4",12,-,12,View More details about Biogen
224,Parker-Hannifin,"$14,320.3",0.10%,"$1,512.4",42.60%,"$17,576.7","$16,652.5",-6,-,-6,View More details about Parker-Hannifin
225,Reinsurance Group of America,"$14,300",11.10%,$870,21.50%,"$76,731","$5,186",26,-,26,View More details about Reinsurance Group of America
226,Howmet Aerospace,"$14,192",1.30%,$470,-26.80%,"$17,578","$7,000.9",1,-,1,View More details about Howmet Aerospace
227,Automatic Data Processing,"$14,175.2",6.40%,"$2,292.8",41.50%,"$41,887.7","$59,012.2",12,-,12,View More details about Automatic Data Processing
228,Uber Technologies,"$14,147",25.50%,"$-8,506",-953.20%,"$31,761","$48,226.1",-,-,-,View More details about Uber Technologies
229,Illinois Tool Works,"$14,109",-4.50%,"$2,521",-1.60%,"$15,068","$45,125.6",-15,-,-15,View More details about Illinois Tool Works
230,DaVita,"$14,101.5",-13.90%,$811,408.80%,"$17,311.4","$9,553.1",-42,-,-42,View More details about DaVita
231,Discover,"$13,989",8.90%,"$2,957",7.80%,"$113,996","$10,923.5",22,-,22,View More details about Discover
232,Land O'Lakes,"$13,887.7",-7%,$205.9,-19.10%,"$8,899.3",-,-20,-,-20,View More details about Land O'Lakes
233,VF,"$13,870.6",7.80%,"$1,259.8",91.30%,"$10,356.8","$21,346.5",19,-,19,View More details about VF
234,Corteva,"$13,846",-,$-959,-,"$42,397","$17,608.2",-,-,-,View More details about Corteva
235,Las Vegas Sands,"$13,739",0.10%,"$2,698",11.80%,"$23,199","$32,433.7",-5,-,-5,View More details about Las Vegas Sands
236,Textron,"$13,630",-2.40%,$815,-33.30%,"$15,018","$6,071.3",-7,-,-7,View More details about Textron
237,Kellanova,"$13,578",0.20%,$960,-28.10%,"$17,564","$20,546.5",-3,-,-3,View More details about Kellanova
238,Guardian Life Ins. Co. of America,"$13,476.7",3.50%,$679.8,46.20%,"$79,387.7",-,6,-,6,View More details about Guardian Life Ins. Co. of America
239,QVC Group,"$13,458",-4.30%,$-456,-149.80%,"$17,305","$2,539.6",-14,-,-14,View More details about QVC Group
240,Core-Mark Holding,"$13,329.2",3.30%,$57.7,26.80%,"$1,898.4","$1,294.8",10,-,10,View More details about Core-Mark Holding
241,Community Health Systems,"$13,210",-6.70%,$-675,-,"$15,609",$393.6,-18,-,-18,View More details about Community Health Systems
242,Kinder Morgan,"$13,209",-6.60%,"$2,190",36.10%,"$74,157","$31,529.7",-18,-,-18,View More details about Kinder Morgan
243,BJ's Wholesale Club,"$13,190.7",1.40%,$187.2,47.10%,"$5,269.8","$3,496.2",2,-,2,View More details about BJ's Wholesale Club
244,State Street,"$13,131",1.20%,"$2,242",-13.70%,"$245,610","$18,875.8",3,-,3,View More details about State Street
245,Ameriprise Financial,"$13,103",1.40%,"$1,893",-9.80%,"$151,828","$12,601.8",4,-,4,View More details about Ameriprise Financial
246,Global Partners,"$13,081.7",3.20%,$35.9,-65.50%,"$2,808.4",$299.8,8,-,8,View More details about Global Partners
247,United States Steel,"$12,937",-8.80%,$-630,-156.50%,"$11,608","$1,074.3",-25,-,-25,View More details about United States Steel
248,Bath & Body Works,"$12,914.2",-2.40%,$-366.4,-156.90%,"$10,125","$3,196.7",-7,-,-7,View More details about Bath & Body Works
249,MGM Resorts International,"$12,899.7",9.70%,"$2,049.1",339%,"$33,876.4","$5,813.8",17,-,17,View More details about MGM Resorts International
250,L3Harris Technologies,"$12,856",108%,"$1,333",85.70%,"$38,336","$39,067.3",224,-,224,View More details about L3Harris Technologies
251,DISH Network,"$12,807.7",-6%,"$1,399.5",-11.10%,"$33,230.9","$10,455.8",-19,-,-19,View More details about DISH Network
252,Lithia Motors,"$12,672.7",7.20%,$271.5,2.20%,"$6,083.9","$1,910",13,-,13,View More details about Lithia Motors
253,DTE Energy,"$12,669",-10.90%,"$1,169",4.40%,"$41,882","$18,289.5",-33,-,-33,View More details about DTE Energy
254,American Family Insurance Group,"$12,633.2",22.20%,$455.9,54.40%,"$31,123.7",-,52,-,52,View More details about American Family Insurance Group
255,Farmers Insurance Exchange,"$12,592.5",8.10%,$55.3,-,"$17,456.5",-,15,-,15,View More details about Farmers Insurance Exchange
256,Consolidated Edison,"$12,574",1.90%,"$1,343",-2.80%,"$58,079","$26,034.5",3,-,3,View More details about Consolidated Edison
257,LKQ,"$12,506.1",5.30%,$541.3,12.70%,"$12,780","$6,310.7",5,-,5,View More details about LKQ
258,Sempra,"$12,443",6.50%,"$2,197",109.40%,"$65,665","$33,037.4",11,-,11,View More details about Sempra
259,Edison International,"$12,347",-2.40%,"$1,284",-,"$64,382","$19,867.6",-4,-,-4,View More details about Edison International
260,CenterPoint Energy,"$12,301",16.20%,$791,114.90%,"$35,439","$7,765.4",39,-,39,View More details about CenterPoint Energy
261,Quanta Services,"$12,112.2",8.40%,$402,37.10%,"$8,331.7","$4,537.2",22,-,22,View More details about Quanta Services
262,Murphy USA,"$12,101.3",-3.40%,$154.8,-27.50%,"$2,687.2","$2,556.8",-5,-,-5,View More details about Murphy USA
263,Expedia Group,"$12,067",7.50%,$565,39.20%,"$21,416","$7,877.2",17,-,17,View More details about Expedia Group
264,Group 1 Automotive,"$12,043.8",3.80%,$174,10.30%,"$5,570.2",$813.2,8,-,8,View More details about Group 1 Automotive
265,Bed Bath & Beyond,"$12,028.8",-2.60%,$-137.2,-132.30%,"$6,570.5",$534.5,-7,-,-7,View More details about Bed Bath & Beyond
266,Unum Group,"$11,998.9",3.50%,"$1,100.3",110.20%,"$67,013.4","$3,046.6",7,-,7,View More details about Unum Group
267,CSX,"$11,937",-2.60%,"$3,331",0.70%,"$38,257","$44,161.7",-7,-,-7,View More details about CSX
268,AutoZone,"$11,863.7",5.70%,"$1,617.2",20.90%,"$9,895.9","$19,756.2",13,-,13,View More details about AutoZone
269,Pacific Life,"$11,847",10.70%,$725,-20.60%,"$171,473",-,29,-,29,View More details about Pacific Life
270,Vistra,"$11,809",29.10%,$928,-,"$26,616","$7,795.3",67,-,67,View More details about Vistra
271,Charles Schwab,"$11,785",7.20%,"$3,704",5.60%,"$294,005","$43,278.2",18,-,18,View More details about Charles Schwab
272,Crown Holdings,"$11,665",4.60%,$510,16.20%,"$15,505","$7,875.8",12,-,12,View More details about Crown Holdings
273,Ally Financial,"$11,618",11%,"$1,715",35.80%,"$180,644","$5,402.5",30,-,30,View More details about Ally Financial
274,Labcorp Holdings,"$11,554.8",2%,$823.8,-6.80%,"$18,046.4","$12,297.7",4,-,4,View More details about Labcorp Holdings
275,Live Nation Entertainment,"$11,548",7%,$69.9,16%,"$10,975.6","$9,752.6",17,-,17,View More details about Live Nation Entertainment
276,Xcel Energy,"$11,529",-0.10%,"$1,372",8.80%,"$50,448","$31,637.5",-2,-,-2,View More details about Xcel Energy
277,Corning,"$11,503",1.90%,$960,-9.90%,"$28,898","$15,664.2",2,-,2,View More details about Corning
278,W.W. Grainger,"$11,486",2.40%,$849,8.60%,"$6,005","$13,337.8",4,-,4,View More details about W.W. Grainger
279,Ball,"$11,474",-1.40%,$566,24.70%,"$17,360","$21,065.3",-8,-,-8,View More details about Ball
280,Fox,"$11,389",-,"$1,595",-,"$19,509","$14,142.9",-,-,-,View More details about Fox
281,Universal Health Services,"$11,378.3",5.60%,$814.9,4.50%,"$11,668.3","$8,593.2",12,-,12,View More details about Universal Health Services
282,Baxter International,"$11,362",2.40%,"$1,001",-35.30%,"$18,193","$41,180.1",4,-,4,View More details about Baxter International
283,Norfolk Southern,"$11,296",-1.40%,"$2,722",2.10%,"$37,923","$37,537.3",-6,-,-6,View More details about Norfolk Southern
284,Navistar International,"$11,251",9.80%,$221,-35%,"$6,917","$1,640.6",24,-,24,View More details about Navistar International
285,Adobe,"$11,171.3",23.70%,"$2,951.5",13.90%,"$20,762.4","$153,328.3",54,-,54,View More details about Adobe
286,J.C. Penney,"$11,167",-7.10%,$-268,-,"$7,989",$115.6,-25,-,-25,View More details about J.C. Penney
287,Warner Bros. Discovery,"$11,144",5.60%,"$2,069",248.30%,"$33,735","$9,503.1",13,-,13,View More details about Warner Bros. Discovery
288,Keurig Dr Pepper,"$11,120",49.40%,"$1,254",114%,"$49,518","$34,147.6",121,-,121,View More details about Keurig Dr Pepper
289,Leidos Holdings,"$11,094",8.80%,$667,14.80%,"$9,367","$13,000.3",22,-,22,View More details about Leidos Holdings
290,IQVIA Holdings,"$11,088",6.50%,$191,-26.30%,"$23,251","$20,797.2",15,-,15,View More details about IQVIA Holdings
291,Reliance,"$10,973.8",-4.90%,$701.5,10.70%,"$8,131.1","$5,856.3",-16,-,-16,View More details about Reliance
292,Nvidia,"$10,918",-6.80%,"$2,796",-32.50%,"$17,315","$161,451.2",-24,-,-24,View More details about Nvidia
293,Entergy,"$10,878.7",-1.20%,"$1,241.2",46.30%,"$51,723.9","$18,870.6",-5,-,-5,View More details about Entergy
294,FirstEnergy,"$10,850",-8.50%,$912,-32.30%,"$42,301","$21,666.4",-31,-,-31,View More details about FirstEnergy
295,Ebay,"$10,800",0.50%,"$1,786",-29.40%,"$18,174","$23,930.2",-,-,-,View More details about Ebay
296,Boston Scientific,"$10,735",9.30%,"$4,700",181.30%,"$30,565","$45,655.9",23,-,23,View More details about Boston Scientific
297,ODP,"$10,647",-4.30%,$99,-4.80%,"$7,311",$867.7,-12,-,-12,View More details about ODP
298,Molson Coors Beverage,"$10,579.4",-1.80%,$241.7,-78.40%,"$28,859.8","$8,441",-4,-,-4,View More details about Molson Coors Beverage
299,Steel Dynamics,"$10,465",-11.50%,$671.1,-46.70%,"$8,275.8","$4,793.8",-35,-,-35,View More details about Steel Dynamics
300,Mutual of Omaha,"$10,455.7",11.90%,$271.5,-2.10%,"$50,173.6",-,36,-,36,View More details about Mutual of Omaha
301,Sonic Automotive,"$10,454.3",5.10%,$144.1,179.10%,"$4,071",$567.1,15,-,15,View More details about Sonic Automotive
302,Alcoa,"$10,433",-22.20%,"$-1,125",-595.60%,"$14,631","$1,145.2",-66,-,-66,View More details about Alcoa
303,Fidelity National Information (FIS),"$10,333",22.70%,$298,-64.80%,"$83,806","$74,969.4",58,-,58,View More details about Fidelity National Information (FIS)
304,Henry Schein,"$10,305.3",-21.90%,$694.7,29.60%,"$7,151.1","$7,244.1",-62,-,-62,View More details about Henry Schein
305,Republic Services,"$10,299.4",2.60%,"$1,073.3",3.50%,"$22,683.8","$23,955.7",9,-,9,View More details about Republic Services
306,Liberty Media,"$10,292",28%,$106,-80%,"$44,189","$9,971.6",74,-,74,View More details about Liberty Media
307,Peter Kiewit Sons',"$10,283",13.90%,$419,-10.50%,"$5,717",-,33,-,33,View More details about Peter Kiewit Sons'
308,Interpublic Group,"$10,221.3",5.20%,$656,6%,"$17,751.9","$6,278.9",14,-,14,View More details about Interpublic Group
309,PulteGroup,"$10,213",0.20%,"$1,016.7",-0.50%,"$10,715.6","$6,014.8",3,-,3,View More details about PulteGroup
310,AES,"$10,189",-5.10%,$303,-74.80%,"$33,648","$9,040.8",-14,-,-14,View More details about AES
311,Fiserv,"$10,187",74.90%,$893,-24.80%,"$77,539","$64,507.6",177,-,177,View More details about Fiserv
312,BorgWarner,"$10,168",-3.40%,$746,-19.80%,"$9,702","$5,037.4",-11,-,-11,View More details about BorgWarner
313,Oneok,"$10,164.4",-19.30%,"$1,278.6",11%,"$21,812.1","$9,014.5",-57,-,-57,View More details about Oneok
314,O'Reilly Automotive,"$10,150",6.40%,"$1,391",5%,"$10,717.2","$22,353.4",15,-,15,View More details about O'Reilly Automotive
315,Assurant,"$10,086.8",25.20%,$382.6,52.40%,"$44,291.2","$6,217.9",63,-,63,View More details about Assurant
316,Newell Brands,"$10,083.1",-22.60%,$106.6,-,"$15,642","$5,949.1",-73,-,-73,View More details about Newell Brands
317,Public Service Enterprise Group,"$10,076",3.90%,"$1,693",17.70%,"$47,730","$22,685.3",6,-,6,View More details about Public Service Enterprise Group
318,News Corp.,"$10,074",11.60%,$155,-,"$15,711","$5,279.7",23,-,23,View More details about News Corp.
319,Calpine,"$10,072",5.90%,$770,7600%,"$16,649",-,11,-,11,View More details about Calpine
320,Auto-Owners Insurance,"$10,007.4",25.10%,"$1,352.4",79.20%,"$27,134.8",-,62,-,62,View More details about Auto-Owners Insurance
321,Mohawk Industries,"$9,970.7",-0.10%,$744.2,-13.60%,"$13,386.7","$5,464.3",-6,-,-6,View More details about Mohawk Industries
322,Campbell's,"$9,909",14.10%,$211,-19.20%,"$13,148","$13,928.5",27,-,27,View More details about Campbell's
322,PVH,"$9,909",2.60%,$417.3,-44.10%,"$13,631","$2,746.2",2,-,2,View More details about PVH
324,NRG Energy,"$9,871",-8.60%,"$4,438",1556%,"$12,531","$6,829.8",-33,-,-33,View More details about NRG Energy
325,Fifth Third Bancorp,"$9,790",22.80%,"$2,512",14.50%,"$169,369","$10,560.3",59,-,59,View More details about Fifth Third Bancorp
326,Hertz Global Holdings,"$9,779",2.90%,$-58,-,"$24,627",$878,5,-,5,View More details about Hertz Global Holdings
327,Optimum Communications,"$9,760.9",2%,$138.9,637.70%,"$34,108.1","$14,109.5",-,-,-,View More details about Optimum Communications
328,Newmont,"$9,740",34.30%,"$2,805",722.60%,"$39,974","$36,576.6",91,-,91,View More details about Newmont
329,Cheniere Energy,"$9,730",21.80%,$648,37.60%,"$35,492","$8,511.8",54,-,54,View More details about Cheniere Energy
330,Advance Auto Parts,"$9,709",1.30%,$486.9,14.90%,"$11,248.5","$6,461.3",-4,-,-4,View More details about Advance Auto Parts
331,Lam Research,"$9,653.6",-12.90%,"$2,191.4",-7.90%,"$12,001.3","$34,931.6",-44,-,-44,View More details about Lam Research
332,Accendra Health,"$9,650",-1.90%,$-62.4,-,"$3,643.1",$576.9,-15,-,-15,View More details about Accendra Health
333,Equitable Holdings,"$9,591",-20.60%,"$-1,733",-195.20%,"$249,870","$6,706.9",-,-,-,View More details about Equitable Holdings
334,Conagra Brands,"$9,538.4",20.20%,$678.3,-16.10%,"$22,213.8","$14,290.8",52,-,52,View More details about Conagra Brands
335,Markel Group,"$9,526.2",39.20%,"$1,790.5",-,"$37,473.8","$12,787.1",106,-,106,View More details about Markel Group
336,Jones Financial (Edward Jones),"$9,526",10.80%,"$1,092",10.30%,"$19,317",-,20,-,20,View More details about Jones Financial (Edward Jones)
337,Hormel Foods,"$9,497.3",-0.50%,$978.8,-3.30%,"$8,109","$25,081.9",-9,-,-9,View More details about Hormel Foods
338,Hilton Worldwide Holdings,"$9,452",6.10%,$881,15.30%,"$14,957","$18,933",7,-,7,View More details about Hilton Worldwide Holdings
339,Univar Solutions,"$9,443.8",9.40%,$-100.2,-158.20%,"$6,494.8","$1,810.4",14,-,14,View More details about Univar Solutions
340,United Rentals,"$9,351",16.20%,"$1,174",7.10%,"$18,970","$7,622.6",39,-,39,View More details about United Rentals
341,Pioneer Natural Resources,"$9,304",-1.20%,$756,-22.70%,"$19,067","$11,624.9",-8,-,-8,View More details about Pioneer Natural Resources
342,Delek US Holdings,"$9,298.2",-9.40%,$310.6,-8.70%,"$7,016.3","$1,190.1",-35,-,-35,View More details about Delek US Holdings
343,Eastman Chemical,"$9,273",-8.60%,$759,-29.70%,"$16,008","$6,330",-30,-,-30,View More details about Eastman Chemical
344,EMCOR Group,"$9,174.6",12.80%,$325.1,14.70%,"$4,830.4","$3,449.8",31,-,31,View More details about EMCOR Group
345,Avis Budget Group,"$9,172",0.50%,$302,83%,"$23,126",$966.6,-7,-,-7,View More details about Avis Budget Group
346,J.B. Hunt Transport Services,"$9,165.3",6.40%,$516.3,5.50%,"$5,470.9","$9,800.3",8,-,8,View More details about J.B. Hunt Transport Services
347,Xerox Holdings,"$9,145",-7%,"$1,353",274.80%,"$15,047","$4,030.2",-29,-,-29,View More details about Xerox Holdings
348,Wayfair,"$9,127.1",34.60%,$-984.6,-,"$2,953","$5,042.7",98,-,98,View More details about Wayfair
349,KKR,"$9,120.3",74.60%,"$2,005",77.30%,"$60,899.3","$19,912.6",177,-,-,View More details about KKR
350,AGCO,"$9,041.4",-3.30%,$125.2,-56.10%,"$7,759.7","$3,546.3",-15,-,-15,View More details about AGCO
351,Alleghany,"$9,040.7",31.30%,$857.8,2069.50%,"$26,931.6","$7,923.5",86,-,86,View More details about Alleghany
352,Icahn Enterprises,"$8,992",-52.60%,"$-1,098",-172.90%,"$24,639","$10,365.7",-186,-,-186,View More details about Icahn Enterprises
353,Voya Financial,"$8,942",0.10%,$-351,-140.10%,"$169,051","$5,366.2",-10,-,-10,View More details about Voya Financial
354,Ryder System,"$8,925.8",6.10%,$-24.4,-108.90%,"$14,475.3","$1,380.7",9,-,9,View More details about Ryder System
355,Air Products & Chemicals,"$8,918.9",-0.10%,"$1,760",17.50%,"$18,942.8","$44,049.6",-11,-,-11,View More details about Air Products & Chemicals
356,Mosaic,"$8,906.3",-7.10%,"$-1,067.4",-327.10%,"$19,298.5","$4,098.2",-31,-,-31,View More details about Mosaic
357,Huntington Ingalls Industries,"$8,899",8.80%,$549,-34.30%,"$7,031","$7,420.3",14,-,14,View More details about Huntington Ingalls Industries
358,Berry Global Group,"$8,878",12.80%,$404,-18.50%,"$16,469","$4,463",31,-,31,View More details about Berry Global Group
359,Anixter International,"$8,845.6",5.30%,$262.9,68.20%,"$4,808.9","$2,972.7",5,-,5,View More details about Anixter International
360,Alaska Air Group,"$8,781",6.30%,$769,76%,"$12,993","$3,490",8,-,8,View More details about Alaska Air Group
361,Yum China Holdings,"$8,776",4.30%,$713,0.70%,"$6,950","$16,033.2",1,-,1,View More details about Yum China Holdings
362,Dick's Sporting Goods,"$8,750.7",3.70%,$297.5,-7%,"$6,628.6","$1,848.3",-3,-,-3,View More details about Dick's Sporting Goods
363,Caesars Holdings,"$8,742",4.20%,"$-1,195",-494.40%,"$25,345","$4,612.1",2,-,2,View More details about Caesars Holdings
364,Genworth Financial,"$8,681",3%,$343,188.20%,"$101,342","$1,675.8",-4,-,-4,View More details about Genworth Financial
365,Targa Resources,"$8,671.1",-17.30%,$-209.2,-13175%,"$18,815.1","$1,610.8",-63,-,-63,View More details about Targa Resources
366,Coty,"$8,648.5",-8%,"$-3,784.2",-,"$17,665.4","$3,924.4",-32,-,-32,View More details about Coty
367,Dana,"$8,620",5.90%,$226,-47.10%,"$7,220","$1,128.2",6,-,6,View More details about Dana
368,Thrivent Financial,"$8,611.7",-0.30%,$968.1,-21.50%,"$102,478.3",-,-17,-,-17,View More details about Thrivent Financial
369,Autoliv,"$8,547.6",-12.80%,$461.5,142.40%,"$6,771.2","$4,017.4",-48,-,-48,View More details about Autoliv
370,SpartanNash,"$8,536.1",5.80%,$5.7,-82.90%,"$2,275.6",$520.5,7,-,7,View More details about SpartanNash
371,Eversource Energy,"$8,526.5",0.90%,$909.1,-12%,"$41,123.9","$25,835.3",-13,-,-13,View More details about Eversource Energy
372,Darden Restaurants,"$8,510.4",5.30%,$713.4,19.70%,"$5,892.8","$6,580",4,-,4,View More details about Darden Restaurants
373,Expand Energy,"$8,489",-17%,$-308,-135.30%,"$16,193",$337.7,-64,-,-64,View More details about Expand Energy
374,NOV,"$8,479",0.30%,"$-6,095",-,"$13,149","$3,793.9",-17,-,-17,View More details about NOV
375,Fidelity National Financial,"$8,469",11.50%,"$1,062",69.10%,"$10,677","$6,854.3",27,-,27,View More details about Fidelity National Financial
376,Erie Insurance Group,"$8,443.3",5.10%,$551,-19.70%,"$23,346.7",-,5,-,5,View More details about Erie Insurance Group
377,Oshkosh,"$8,382",8.80%,$579.4,22.80%,"$5,566.3","$4,394.4",18,-,18,View More details about Oshkosh
378,Casey's General Stores,"$8,364.9",11.90%,$203.9,-35.90%,"$3,731.4","$4,874.8",30,-,30,View More details about Casey's General Stores
379,WESCO International,"$8,358.9",2.20%,$223.4,-1.70%,"$5,017.6",$956.8,-9,-,-9,View More details about WESCO International
380,Tractor Supply,"$8,351.9",5.60%,$562.4,5.60%,"$5,289.3","$9,809.9",8,-,8,View More details about Tractor Supply
381,Vistance Networks,"$8,345.1",82.70%,$-929.5,-762.90%,"$14,431.6","$1,779",188,-,-,View More details about Vistance Networks
382,Huntsman,"$8,342",-27.60%,$562,66.80%,"$8,320","$3,217.2",-106,-,-106,View More details about Huntsman
383,American Financial Group,"$8,237",15.20%,$897,69.20%,"$70,130","$6,331",44,-,44,View More details about American Financial Group
384,Masco,"$8,235",-1.50%,$935,27.40%,"$5,027","$9,118",-18,-,-18,View More details about Masco
385,Sanmina,"$8,233.9",15.80%,$141.5,-,"$3,905.5","$1,927.2",44,-,44,View More details about Sanmina
386,Amphenol,"$8,225.4",0.30%,"$1,155",-4.10%,"$10,815.5","$21,725.6",-17,-,-17,View More details about Amphenol
387,Williams,"$8,201",-5.60%,$850,-,"$46,040","$17,165.7",-39,-,-39,View More details about Williams
388,Westinghouse Air Brake,"$8,200",87.90%,$326.7,10.80%,"$18,944.2","$9,227.1",201,-,-,View More details about Westinghouse Air Brake
389,Expeditors Intl. of Washington,"$8,175.4",0.50%,$590.4,-4.50%,"$3,691.9","$11,208.2",-15,-,-15,View More details about Expeditors Intl. of Washington
390,Andersons,"$8,170.2",168.30%,$18.3,-55.90%,"$3,900.7",$628.7,364,-,-,View More details about Andersons
391,Westlake,"$8,118",-6%,$421,-57.70%,"$13,261","$4,900.8",-39,-,-39,View More details about Westlake
392,Constellation Brands,"$8,116",7%,"$3,435.9",48.20%,"$29,231.5","$27,601.3",11,-,11,View More details about Constellation Brands
393,Frontier Communications,"$8,107",-5.90%,"$-5,911",-,"$17,488",$39.9,-38,-,-38,View More details about Frontier Communications
394,JetBlue Airways,"$8,094",5.70%,$569,202.70%,"$11,918","$2,525.7",5,-,5,View More details about JetBlue Airways
395,Citizens Financial Group,"$8,066",9.70%,"$1,791",4.10%,"$165,733","$8,040",20,-,20,View More details about Citizens Financial Group
396,Raymond James Financial,"$8,023",7.30%,"$1,034",20.70%,"$38,830","$8,802.7",11,-,11,View More details about Raymond James Financial
397,Foot Locker,"$8,005",0.80%,$491,-9.20%,"$6,589","$2,297.4",-12,-,-12,View More details about Foot Locker
398,Hershey,"$7,986.3",2.50%,"$1,149.7",-2.40%,"$8,140.4","$27,791.8",-7,-,-7,View More details about Hershey
399,Zimmer Biomet Holdings,"$7,982.2",0.60%,"$1,131.6",-,"$24,638.7","$20,891.4",-12,-,-12,View More details about Zimmer Biomet Holdings
400,Cincinnati Financial,"$7,924.2",46.50%,"$1,997.4",595.60%,"$25,407.9","$12,241.5",115,-,-,View More details about Cincinnati Financial
401,Western & Southern Financial Group,"$7,920.5",9.90%,$244.9,-50.50%,"$54,702.7",-,20,-,20,View More details about Western & Southern Financial Group
402,W.R. Berkley,"$7,902.2",2.70%,$681.9,6.40%,"$26,643.4","$9,569.1",-5,-,-5,View More details about W.R. Berkley
403,Motorola Solutions,"$7,887",7.40%,$868,-10.10%,"$10,642","$22,802.9",13,-,13,View More details about Motorola Solutions
404,Thor Industries,"$7,864.8",-5.60%,$133.3,-69%,"$5,660.4","$2,328.3",-37,-,-37,View More details about Thor Industries
405,Regeneron Pharmaceuticals,"$7,863.4",17.20%,"$2,115.8",-13.40%,"$14,805.2","$53,721.6",45,-,45,View More details about Regeneron Pharmaceuticals
406,Spirit AeroSystems Holdings,"$7,863.1",8.90%,$530.1,-14.10%,"$7,606","$2,506.5",14,-,14,View More details about Spirit AeroSystems Holdings
407,J.M. Smucker,"$7,838",6.50%,$514.4,-61.60%,"$16,711.3","$12,658.2",7,-,7,View More details about J.M. Smucker
408,PPL,"$7,769",-0.20%,"$1,746",-4.40%,"$45,680","$18,949.6",-16,-,-16,View More details about PPL
409,Insight Enterprises,"$7,731.2",9.20%,$159.4,-2.60%,"$4,178.2","$1,485.7",21,-,21,View More details about Insight Enterprises
410,Quest Diagnostics,"$7,726",2.60%,$858,16.60%,"$12,843","$10,716.4",-6,-,-6,View More details about Quest Diagnostics
411,KeyCorp,"$7,694",4.10%,"$1,717",-8%,"$144,988","$10,057.8",2,-,2,View More details about KeyCorp
412,Veritiv,"$7,659.4",-11.90%,$-29.5,-,"$2,511.1",$126.9,-65,-,-65,View More details about Veritiv
413,DCP Midstream,"$7,625",-22.40%,$17,-94.30%,"$14,127",$847.9,-93,-,-93,View More details about DCP Midstream
414,American Tower,"$7,580.3",1.90%,"$1,887.8",52.70%,"$42,801.6","$96,444",-4,-,-4,View More details about American Tower
415,Graybar Electric,"$7,523.9",4.50%,$144.5,0.80%,"$2,517.7",-,8,-,8,View More details about Graybar Electric
416,WEC Energy Group,"$7,523.1",-2%,"$1,134",7.10%,"$34,951.8","$27,799.2",-18,-,-18,View More details about WEC Energy Group
417,NVR,"$7,428.4",3.30%,$878.5,10.20%,"$3,809.8","$9,475",7,-,7,View More details about NVR
418,Ulta Beauty,"$7,398.1",10.10%,$705.9,7.20%,"$4,863.9","$9,893.6",31,-,31,View More details about Ulta Beauty
419,Devon Energy,"$7,372",-31.30%,$-355,-111.60%,"$13,717","$2,645.8",-122,-,-122,View More details about Devon Energy
420,Blackstone,"$7,338.3",7.40%,"$2,049.7",32.90%,"$32,585.5","$30,696.4",22,-,22,View More details about Blackstone
421,Dean Foods,"$7,328.7",-5.50%,$-499.9,-,"$2,228.6",$9.7,-28,-,-28,View More details about Dean Foods
422,Fortive,"$7,326.1",1.70%,$738.9,-74.60%,"$17,439","$18,566.8",-,-,-,View More details about Fortive
423,UGI,"$7,320.4",-4.30%,$256.2,-64.40%,"$13,346.6","$5,562",-23,-,-23,View More details about UGI
424,Burlington Stores,"$7,286.4",9.30%,$465.1,12.10%,"$5,593.9","$10,441.3",27,-,27,View More details about Burlington Stores
425,Builders FirstSource,"$7,280.4",-5.80%,$221.8,8.10%,"$3,249.5","$1,420.3",-31,-,-31,View More details about Builders FirstSource
426,Toll Brothers,"$7,224",1.10%,$590,-21.10%,"$10,828.1","$2,439.6",2,-,2,View More details about Toll Brothers
427,Old Republic International,"$7,213.7",19.80%,"$1,056.4",185.10%,"$21,076.3","$4,634.9",54,-,54,View More details about Old Republic International
428,Asbury Automotive Group,"$7,210.3",4.90%,$184.4,9.80%,"$2,911.3","$1,064.8",11,-,11,View More details about Asbury Automotive Group
429,Arthur J. Gallagher,"$7,195",3.80%,$668.8,5.60%,"$19,634.8","$15,454.9",6,-,6,View More details about Arthur J. Gallagher
430,MasTec,"$7,183.2",4%,$392.3,51.10%,"$4,997","$2,506.6",6,-,6,View More details about MasTec
431,Owens Corning,"$7,160",1.50%,$405,-25.70%,"$10,006","$4,200.9",-,-,-,View More details about Owens Corning
432,Magellan Health,"$7,159.4",-2.10%,$55.9,131.20%,"$3,092.2","$1,188.2",-15,-,-15,View More details about Magellan Health
433,Dover,"$7,136.4",-3.50%,$677.9,18.90%,"$8,669.5","$12,094.4",-21,-,-21,View More details about Dover
434,QXO Building Products,"$7,105.2",10.70%,$-10.6,-110.80%,"$6,392.8","$1,138",30,-,30,View More details about QXO Building Products
435,Avery Dennison,"$7,070.1",-1.20%,$303.6,-35%,"$5,488.8","$8,485.4",-10,-,-10,View More details about Avery Dennison
436,Hanesbrands,"$6,966.9",2.40%,$600.7,11.30%,"$7,354","$2,816.5",8,-,8,View More details about Hanesbrands
437,Packaging Corp. of America,"$6,964.3",-0.70%,$696.4,-5.60%,"$7,235.8","$8,235.8",-5,-,-5,View More details about Packaging Corp. of America
438,M&T Bank,"$6,941.3",7.50%,"$1,929.1",0.60%,"$119,872.8","$13,440.8",24,-,24,View More details about M&T Bank
