rank,company,revenues,revenue_percent_change,profits,profits_percent_change,assets,market_value,change_in_rank_1000,employees,change_in_rank_500,link
475,Fastenal,"$8,200.5",8.70%,"$1,258.4",9.40%,"$5,052.9","$53,282.4",17,"24,489",17,View More details about Fastenal
476,Marvell Technology,"$8,194.6",42.10%,"$2,670.1",,"$22,285.3","$86,599.4",120,"7,480",-,View More details about Marvell Technology
477,Voya Financial,"$8,189",1.70%,$654,-2%,"$178,859","$6,337.6",-8,"11,000",-8,View More details about Voya Financial
478,American Financial Group,"$8,174",-1.80%,$842,-5.10%,"$32,642","$10,638.1",-18,"8,500",-18,View More details about American Financial Group
479,Post Holdings,"$8,158.1",3%,$335.7,-8.50%,"$13,528.4","$4,741",-2,"13,180",-2,View More details about Post Holdings
480,XPO,"$8,157",1.10%,$316,-18.40%,"$8,194","$22,791",-12,"38,800",-12,View More details about XPO
481,DuPont,"$8,146",-34.20%,$-779,-210.80%,"$21,575","$18,728.7",-142,"15,000",-142,View More details about DuPont
482,Sanmina,"$8,128.4",7.40%,$245.9,10.50%,"$5,858.2","$7,079",7,"37,000",7,View More details about Sanmina
483,Taylor Morrison Home,"$8,121.5",-0.60%,$782.5,-11.40%,"$9,837.8","$5,610.5",-16,"3,000",-16,View More details about Taylor Morrison Home
484,Dover,"$8,092.6",-3.90%,"$1,094",-59.40%,"$13,422.4","$28,098.3",-28,"24,000",-28,View More details about Dover
485,Vulcan Materials,"$7,941.1",7.10%,"$1,076.7",18.10%,"$16,700.4","$35,524.9",15,"11,548",15,View More details about Vulcan Materials
486,APi Group,"$7,911",12.70%,$302,20.80%,"$8,936","$17,482.6",35,"29,000",-,View More details about APi Group
487,Roper Technologies,"$7,902.5",12.30%,"$1,536.3",-0.80%,"$34,577","$36,421.9",32,"19,400",-,View More details about Roper Technologies
488,KBR,"$7,853",1.40%,$415,10.70%,"$6,584","$4,673.5",-8,"36,000",-8,View More details about KBR
489,Sonoco Products,"$7,839.4",18.80%,"$1,003",511.80%,"$11,162.3","$5,335.1",49,"22,000",-,View More details about Sonoco Products
490,Williams-Sonoma,"$7,806.8",1.20%,"$1,088.4",-3.30%,"$5,411.9","$21,700.2",-8,"19,800",-8,View More details about Williams-Sonoma
491,Commercial Metals,"$7,798.5",-1.60%,$84.7,-82.60%,"$7,171.8","$6,811.8",-15,"12,690",-15,View More details about Commercial Metals
492,Moody's,"$7,718",8.90%,"$2,459",19.50%,"$15,830","$77,654.2",25,"16,076",-,View More details about Moody's
493,Continental Resources,"$7,693.6",4.30%,"$2,078.4",3.30%,"$24,522.2",-,10,"1,378",-,View More details about Continental Resources
494,Ingersoll Rand,"$7,650.9",5.80%,$581.4,-30.70%,"$18,297.2","$31,376.4",15,"21,000",-,View More details about Ingersoll Rand
495,Core & Main,"$7,647",2.80%,$441,7.30%,"$6,085","$9,615.7",2,"5,600",2,View More details about Core & Main
496,Coterra Energy,"$7,645",40.10%,"$1,717",53.20%,"$24,241","$26,680.8",119,"1,075",-,View More details about Coterra Energy
497,Primoris Services,"$7,574.9",19%,$274.9,52%,"$4,407.8","$7,757.3",58,"18,526",-,View More details about Primoris Services
498,Masco,"$7,562",-3.40%,$810,-1.50%,"$5,201","$12,291.8",-20,"18,000",-20,View More details about Masco
499,Somnigroup International,"$7,476.5",51.60%,$384.1,-0.10%,"$11,600.7","$15,548.4",178,"19,000",-,View More details about Somnigroup International
500,Resideo Technologies,"$7,472",10.50%,$-527,-554.30%,"$8,433","$5,098.5",30,"14,800",-,View More details about Resideo Technologies
