,index,id,created_at,text,year,month,day
153,0,1228421042495946752,2020-02-14T20:49:34.000Z,Beautiful day with the first run of the @MercedesAMGF1 car!  Very proud to be partnered with the Mercedes-AMG Petronas Formula One Team to push the envelope on high performance with @AMD tech. https://t.co/TRiWk4aViO,2020,2,14
154,0,1221954101182943232,2020-01-28T00:32:15.000Z,Thanks for the warm welcome @ChuckRobbins.  Really looking forward to working with you and the @Cisco team! https://t.co/fH0456Eele,2020,1,28
155,1,1221951554531532800,2020-01-28T00:22:08.000Z,@ChuckRobbins @Cisco Really looking forward to working with @ChuckRobbins and the @Cisco Board!,2020,1,28
156,2,1221104030946074627,2020-01-25T16:14:22.000Z,"To all our @AMD friends and family who are celebrating the Lunar New Year, we wish you all a happy, healthy and prosperous Year of the Rat!  新年快乐 (xīn nián kuài lè)!!🎉",2020,1,25
157,3,1220532242897932288,2020-01-24T02:22:17.000Z,Got a gift today from my @Radeon team!  Starting 2020 off to the races..... thanks @sherkelman 😂 https://t.co/hEkIw4MNHL,2020,1,24
158,0,1215123405432750080,2020-01-09T04:09:30.000Z,Stopped by Club @AMD today at #CES2020 and had a chance to check things out and chat with Bridget and Cavin of #TheBringUp!  Proud of the team for a great week and great start to 2020. https://t.co/sq1EbB6LhE,2020,1,9
159,1,1214397223137501185,2020-01-07T04:03:55.000Z,"It was a great way to start off 2020 at #CES!  Proud of our new @AMDRyzen 4000 series, @radeon 5600 series, and @AMDRyzen Threadripper 3990X!!!! 😀 https://t.co/vE5ZIddqJ7",2020,1,7
160,2,1212397768922292224,2020-01-01T15:38:48.000Z,Had fun organizing my collection of goodies 😂.  So proud of all of these products.  Even more excited about what we have in store for 2020!  Happy New Year from all of us at @AMD!! https://t.co/DSHEvCpTdK,2020,1,1
161,3,1212144779347316737,2019-12-31T22:53:30.000Z,@firstadopter @AMD Thanks @firstadopter!  2019 was a great year and all focus now on 2020! Happy New Year!,2019,12,31
162,0,1236749784087699456,2020-03-08T20:25:00.000Z,Happy #InternationalWomensDay!!Thanks to all the inspiring women around the world who break new ground and continue to push the envelope on what’s possible every day.,2020,3,8
163,1,1235751882926092289,2020-03-06T02:19:42.000Z,Just finished our financial analyst day sharing our long-term strategy.  Proud and excited to be part of this @AMD team as we forge ahead and build the best - pushing the limits on high-performance computing 😂 https://t.co/jjZ0ZPJwVe,2020,3,6
164,2,1235289542665605120,2020-03-04T19:42:32.000Z,Honored to be @HPE this morning to participate in the @Livermore_Lab El Capitan announcement.  A truly exciting mission and exciting partnership to lead in the exascale era with both our @AMDServer CPUs and @RadeonInstinct GPUs. https://t.co/X0SC2OQo3u,2020,3,4
165,3,1228421042495946752,2020-02-14T20:49:34.000Z,Beautiful day with the first run of the @MercedesAMGF1 car!  Very proud to be partnered with the Mercedes-AMG Petronas Formula One Team to push the envelope on high performance with @AMD tech. https://t.co/TRiWk4aViO,2020,2,14
