,index,id,created_at,text,year,month,day
112,1,1267285310070759424,2020-06-01T02:42:17.000Z,"RT @kaj33: It’s about respect &amp; human decency and how we share that with each other. #ShowYouCare

https://t.co/NqMDQSPeLX",2020,6,1
113,2,1267175026270384130,2020-05-31T19:24:03.000Z,"@darling_america You’re right! The words alone from all corners have fallen short. This horrifying loss of life must prompt real action, real change!!!",2020,5,31
114,3,1267174391521193984,2020-05-31T19:21:32.000Z,@markmcc2000 Hi Mark - I just don’t want to see anyone else get hurt. The protests are justified and the time for words alone is over. We need action and we need it fast!!!,2020,5,31
115,4,1267173599837904897,2020-05-31T19:18:23.000Z,@SianMConnell I hear you Sian. The outrage is warranted and the time for words has clearly passed. I don’t want to see anyone else hurt and believe the focus needs to be on the concrete steps we’re going to take to change!,2020,5,31
116,5,1266956730925109248,2020-05-31T04:56:38.000Z,"As President Kennedy said in 1963, let’s “realize that violence only breeds more violence, and that good will and good faith are most important now.""",2020,5,31
117,6,1263597379376177152,2020-05-21T22:27:46.000Z,@JulieSweet @adsteel @JulieSweet Couldn't agree more!,2020,5,21
118,7,1262601766773776384,2020-05-19T04:31:33.000Z,"Wherever the world works, they deserve to be safe and healthy. Proud to release a new app suite + dashboard that helps companies assess their workforce and workplace readiness and get employees back safely. #ServiceNowStrong https://t.co/KZnjjnnaDl",2020,5,19
119,0,1256990034735042561,2020-05-03T16:52:32.000Z,"RT @servicenow: At ServiceNow, we’re focused on creating energy, optimism, and space to belong—for everyone. 

Here, we’ll show you how: ht…",2020,5,3
120,1,1255693002418372609,2020-04-30T02:58:36.000Z,"Heartfelt appreciation to every ServiceNow customer for their ongoing belief in our platform. To our team, who gives their all every day, I’m so proud of your true professionalism.
Now more than ever, we renew our purpose to make work, work better for people. #ServiceNowStrong https://t.co/5NvLcgUAXX",2020,4,30
121,0,1249847389827092482,2020-04-13T23:50:13.000Z,Had the chance to meet Smokey Robinson a couple years back. A very classy guy who became a special friend. This new artist MACOVA does such great justice to one of Smokey's many enduring hits - Being with You on another level altogether! Enjoy! https://t.co/sPf6MzwS6Z,2020,4,13
122,1,1247580409111523328,2020-04-07T17:42:03.000Z,"It’d be easy at this time to look past something as meaningful in a career as an internship. Incredibly proud of Pat @Wadors &amp; her team's work to keep our internship program running! Looking forward to soon welcoming 300+ future leaders to help make work, work better for people! https://t.co/suYfwrTiSD",2020,4,7
